,DOWLKNUM,YEAR,GENUS,PROVNAME,Avg_CPUE,MaxDepth_m,Area_acres,NAME,X_UTM,Y_UTM,GeoI,YR,Log_CPUE
10024,56011602,1994,Coregonus,Eastern Broadleaf Forest Province,0.222222222,13.10639998,398,East Leaf,-132.5036318,-42.379918,0.340790399,5,0.200670695
10027,56019100,1994,Coregonus,Eastern Broadleaf Forest Province,3.666666667,12.49679998,757,Stuart,-144.8419065,-55.654023,0.419734968,5,1.540445041
10031,56023800,1994,Coregonus,Eastern Broadleaf Forest Province,1.133333333,21.33599997,2522,Clitherall,-151.107,-57.671,0.332141596,5,0.757685702
10033,56024300,1994,Coregonus,Eastern Broadleaf Forest Province,1.066666667,18.28799997,1610,Marion,-150.078,-26.76,0.34636999,5,0.725937004
10037,56031000,1994,Coregonus,Eastern Broadleaf Forest Province,8.111111111,8.839199987,694,Walker,-151.5776325,-37.531682,0.580666682,5,2.20949467
10041,56038300,1994,Coregonus,Eastern Broadleaf Forest Province,1.733333333,19.81199997,7827,Dead,-157.0651959,-32.498863,0.474756058,5,1.005521865
10043,56038500,1994,Coregonus,Eastern Broadleaf Forest Province,0.733333333,28.65119996,4809,Star,-161.5679936,-27.919974,0.290650369,5,0.550046337
10051,56074702,1994,Coregonus,Eastern Broadleaf Forest Province,2.166666667,14.63039998,856,South Lida,-175.2915888,-25.221774,0.369710889,5,1.15267951
10053,56074900,1994,Coregonus,Eastern Broadleaf Forest Province,1.916666667,16.76399997,1448,Crystal,-171.9386699,-16.947493,0.367971759,5,1.070441412
10055,56076100,1994,Coregonus,Eastern Broadleaf Forest Province,4.222222222,7.619999988,385,Little Pelican,-171.29545,-6.655887,0.581313236,5,1.652923024
10072,69000400,1994,Coregonus,Laurentian Mixed Forest Province,14.54545455,14.32559998,3429,White Iron,142.5901188,117.934568,0.534169456,5,2.743768284
10090,69037800,1994,Coregonus,Laurentian Mixed Forest Province,14,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,5,2.708050201
10098,69061600,1994,Coregonus,Laurentian Mixed Forest Province,14.11111111,24.38399996,3396,Crane,92.9363514,165.460783,0.313066769,5,2.715430308
10100,69061700,1994,Coregonus,Laurentian Mixed Forest Province,6.866666667,53.33999992,5680,Sand Point,90.926,174.39,0.1627549,5,2.062634423
10104,69068200,1994,Coregonus,Laurentian Mixed Forest Province,3,28.95599996,250,Little Trout,89.4746971,176.964068,0.137323997,5,1.386294361
10107,69068400,1994,Coregonus,Laurentian Mixed Forest Province,26.27272727,23.77439996,748,Mukooda,91.9215398,170.218803,0.219971205,5,3.305887202
10110,69069000,1994,Coregonus,Laurentian Mixed Forest Province,5.166666667,15.23999998,320,Winchester,86.9577207,137.093185,0.277525266,5,1.819158443
10112,69069300,1994,Coregonus,Laurentian Mixed Forest Province,5.35,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,5,1.848454813
10115,69069400,1994,Coregonus,Laurentian Mixed Forest Province,1.1,5.486399992,54140,Rainy,61.8416269,196.782441,2.780302791,5,0.741937345
10118,69074800,1994,Coregonus,Laurentian Mixed Forest Province,17.44444444,15.23999998,438,Kjostad,83.5681305,145.087714,0.30018125,5,2.914763211
10125,69084500,1994,Coregonus,Laurentian Mixed Forest Province,4.8,15.23999998,24800,Kabetogama,57.1891949,183.274693,0.823432405,5,1.757857918
10137,73019600,1994,Coregonus,Eastern Broadleaf Forest Province,0.2,12.49679998,1568,Rice,-72.4604605,-157.635141,0.503544314,5,0.182321557
10139,73020000,1994,Coregonus,Eastern Broadleaf Forest Province,0.333333333,42.67199994,3471,Koronis,-80.0901921,-161.970585,0.179874937,5,0.287682072
10146,77003400,1994,Coregonus,Eastern Broadleaf Forest Province,2.666666667,20.42159997,178,Little Swan,-77.2574589,-95.82276,0.178860828,5,1.299282984
10149,77012000,1994,Coregonus,Eastern Broadleaf Forest Province,8,25.60319996,181,Charlotte,-90.2971865,-93.093163,0.143260148,5,2.197224577
10153,77021500,1994,Coregonus,Eastern Broadleaf Forest Province,2.2,20.42159997,6768,Osakis,-109.2977047,-97.435992,0.444145558,5,1.16315081
10170,1006200,1995,Coregonus,Laurentian Mixed Forest Province,8.333333333,25.60319996,9380,Big Sandy,32.5838587,-4.371563,0.384376176,6,2.233592221
10177,1017900,1995,Coregonus,Laurentian Mixed Forest Province,1,9.753599985,183,Hickory,-2.1939878,-40.403987,0.377092446,6,0.693147181
10183,3001000,1995,Coregonus,Laurentian Mixed Forest Province,0.875,19.20239997,420,Straight,-118.961,18.181,0.235752774,6,0.628608659
10186,3015500,1995,Coregonus,Laurentian Mixed Forest Province,4.4,21.03119997,1163,Round,-139.0126392,28.926264,0.277671225,6,1.686398954
10188,3015600,1995,Coregonus,Laurentian Mixed Forest Province,5,21.33599997,363,Ice Cracking,-139.297,26.063,0.204580226,6,1.791759469
10194,3038300,1995,Coregonus,Eastern Broadleaf Forest Province,3.125,18.28799997,434,Long,-166.5968782,5.398471,0.249577954,6,1.41706602
10197,4003000,1995,Coregonus,Laurentian Mixed Forest Province,17.55,36.57599994,29775,Cass,-61.2989943,69.845136,0.359142445,6,2.920469789
10199,4003500,1995,Coregonus,Laurentian Mixed Forest Province,0.375,10.66799998,288800,Red,-106.1878428,129.770179,2.173032847,6,0.318453731
10201,4004900,1995,Coregonus,Laurentian Mixed Forest Province,5.866666667,10.66799998,3565,Big,-68.1332002,79.340401,0.724322335,6,1.926678787
10204,4034300,1995,Coregonus,Laurentian Mixed Forest Province,14.41666667,19.81199997,1039,Clearwater,-109.8552675,105.315908,0.286566598,6,2.735449176
10215,11004300,1995,Coregonus,Laurentian Mixed Forest Province,16.0625,39.62399994,1561,Roosevelt,-17.9403957,2.459728,0.158632589,6,2.836883073
10218,11006200,1995,Coregonus,Laurentian Mixed Forest Province,10.16666667,28.95599996,1316,Thunder,-19.2264993,16.320935,0.208005781,6,2.41293315
10221,11006900,1995,Coregonus,Laurentian Mixed Forest Province,11.33333333,13.71599998,224,Bass,-18.9203409,11.905617,0.282055471,6,2.512305624
10223,11014300,1995,Coregonus,Laurentian Mixed Forest Province,1.8,13.71599998,3404,Boy,-33.2027562,34.182325,0.556890632,6,1.029619417
10225,11014700,1995,Coregonus,Laurentian Mixed Forest Province,24.95652174,19.81199997,69821,Winnibigoshish,-35.2789632,72.476813,0.820480375,6,3.256422897
10229,11020300,1995,Coregonus,Laurentian Mixed Forest Province,4.33,45.71999993,109415,Leech,-53.730412,42.769832,0.397798366,6,1.673351238
10232,11024200,1995,Coregonus,Laurentian Mixed Forest Province,4,16.15439998,316,Hand,-46.1016151,6.40012,0.26099425,6,1.609437912
10234,11025000,1995,Coregonus,Laurentian Mixed Forest Province,0.25,18.28799997,1092,Ada,-48.6580846,3.589413,0.314332616,6,0.223143551
10237,11027400,1995,Coregonus,Laurentian Mixed Forest Province,10,20.42159997,761,Blackwater,-45.283169,12.365373,0.257191375,6,2.397895273
10241,11028300,1995,Coregonus,Laurentian Mixed Forest Province,6.833333333,21.03119997,736,Baby,-49.6935067,18.448307,0.247659733,6,2.058388132
10246,11038300,1995,Coregonus,Laurentian Mixed Forest Province,3,20.72639997,997,Pleasant,-58.1231429,13.721381,0.271112733,6,1.386294361
10249,11041300,1995,Coregonus,Laurentian Mixed Forest Province,1.416666667,63.3983999,4640,Ten Mile,-65.5584728,19.578256,0.130182078,6,0.88238918
10253,11049300,1995,Coregonus,Laurentian Mixed Forest Province,3,17.98319997,191,Welch,-63.9909538,51.236915,0.206724223,6,1.386294361
10255,11049400,1995,Coregonus,Laurentian Mixed Forest Province,3.25,22.55519997,550,Crooked,-64.5885214,49.769617,0.214705906,6,1.446918983
10264,15001000,1995,Coregonus,Laurentian Mixed Forest Province,17.33333333,29.56559996,306,Elk,-113.9939845,45.009909,0.141463259,6,2.908720896
10266,15001600,1995,Coregonus,Laurentian Mixed Forest Province,1.583333333,13.71599998,1088,Itasca,-112.6029448,48.003285,0.418725826,6,0.949080555
10275,16025200,1995,Coregonus,Laurentian Mixed Forest Province,1.222222222,13.71599998,850,Pike,234.1991035,109.541407,0.393665409,6,0.798507696
10283,16063308,1995,Coregonus,Laurentian Mixed Forest Province,4,NA,NA,Saganaga,211.29,155.344,NA,6,1.609437912
10290,18026100,1995,Coregonus,Laurentian Mixed Forest Province,0.333333333,5.181599992,391,Pine,-30.3143351,-18.223009,0.858183788,6,0.287682072
10293,18026600,1995,Coregonus,Laurentian Mixed Forest Province,4.25,10.97279998,384,Little Pine,-27.521169,-10.86885,0.403427356,6,1.658228077
10295,18026900,1995,Coregonus,Laurentian Mixed Forest Province,23.75,23.16479996,193,Island,-32.5681502,-9.956755,0.160901752,6,3.208825489
10297,18027100,1995,Coregonus,Laurentian Mixed Forest Province,3.5,7.010399989,284,Daggett,-29.5166033,-12.488621,0.585580744,6,1.504077397
10299,18029600,1995,Coregonus,Laurentian Mixed Forest Province,1.8,10.97279998,356,Eagle,-26.0050426,-4.975691,0.395863114,6,1.029619417
10301,18031000,1995,Coregonus,Laurentian Mixed Forest Province,4.583333333,27.43199996,7969,Whitefish,-39.5399222,-12.683013,0.344424063,6,1.71978597
10303,18031100,1995,Coregonus,Laurentian Mixed Forest Province,10.375,32.00399995,782,Rush,-33.0415351,-12.259131,0.165233243,6,2.431417965
10305,18031200,1995,Coregonus,Laurentian Mixed Forest Province,2.75,25.60319996,1884,Cross Lake Reservoir,-32.0129648,-14.594108,0.257321442,6,1.32175584
10307,18031500,1995,Coregonus,Laurentian Mixed Forest Province,17,39.01439994,1486,Big Trout,-34.0550608,-8.715705,0.159140153,6,2.890371758
10310,18035400,1995,Coregonus,Laurentian Mixed Forest Province,19.33333333,17.06879997,213,Pig,-36.5240249,-13.677438,0.223816403,6,3.012261575
10312,18035500,1995,Coregonus,Laurentian Mixed Forest Province,16,19.50719997,353,Bertha,-41.7988419,-15.028426,0.222202397,6,2.833213344
10314,18035600,1995,Coregonus,Laurentian Mixed Forest Province,6,13.41119998,238,Clamshell,-40.0360986,-14.513708,0.292871156,6,1.945910149
10316,18036400,1995,Coregonus,Laurentian Mixed Forest Province,0.666666667,19.20239997,242,Clear,-40.2398308,-17.055606,0.205399002,6,0.510825624
10318,18036600,1995,Coregonus,Laurentian Mixed Forest Province,0.333333333,3.657599994,285,Arrowhead,-38.7080791,-9.240511,1.123349786,6,0.287682072
10320,18037800,1995,Coregonus,Laurentian Mixed Forest Province,2.285714286,30.47999995,720,Lower Hay,-44.1248088,-14.475218,0.169948823,6,1.189584067
10327,21008300,1995,Coregonus,Eastern Broadleaf Forest Province,2.5,32.00399995,5924,Miltona,-129.7215937,-82.518323,0.274125541,6,1.252762968
10330,21008500,1995,Coregonus,Eastern Broadleaf Forest Province,4.083333333,25.29839996,970,Andrew,-133.8409269,-106.661054,0.220597141,6,1.625967214
10332,21012300,1995,Coregonus,Eastern Broadleaf Forest Province,0.2,31.69919995,4506,Ida,-132.7617129,-86.834275,0.258463663,6,0.182321557
10350,29004500,1995,Coregonus,Laurentian Mixed Forest Province,2.666666667,12.19199998,185,Tenth Crow Wing,-79.3304203,21.919497,0.302494846,6,1.299282984
10356,29018500,1995,Coregonus,Laurentian Mixed Forest Province,0.066666667,41.14799994,1738,Big Sand,-95.5715511,23.500182,0.15691473,6,0.064538521
10359,29025400,1995,Coregonus,Laurentian Mixed Forest Province,0.777777778,19.81199997,522,Island,-105.8823363,29.208395,0.241262213,6,0.575364145
10362,29030000,1995,Coregonus,Laurentian Mixed Forest Province,0.777777778,17.37359997,258,Hattie,-101.334342,53.701005,0.230682744,6,0.575364145
10365,31000300,1995,Coregonus,Laurentian Mixed Forest Province,5.166666667,13.10639998,209,South Sturgeon,49.2772661,92.069979,0.290103624,6,1.819158443
10367,31006700,1995,Coregonus,Laurentian Mixed Forest Province,7.916666667,19.81199997,2615,Swan,40.4988831,55.403051,0.360943815,6,2.187922185
10373,31039200,1995,Coregonus,Laurentian Mixed Forest Province,4.2,35.05199995,2146,Wabana,14.5240268,69.074178,0.194175587,6,1.648658626
10378,31071900,1995,Coregonus,Laurentian Mixed Forest Province,0.533333333,36.88079994,3926,Deer,3.5241751,63.426601,0.214628426,6,0.427444015
10381,31072500,1995,Coregonus,Laurentian Mixed Forest Province,10.6,45.71999993,2066,Turtle,2.3969994,91.581625,0.147460723,6,2.451005098
10384,31075800,1995,Coregonus,Laurentian Mixed Forest Province,2.5,9.143999986,314,Little Bowstring,-0.6532378,76.675582,0.460358531,6,1.252762968
10386,31083200,1995,Coregonus,Laurentian Mixed Forest Province,2.111111111,8.839199987,294,Rush Island,-18.0161627,91.471505,0.468461465,6,1.134979933
10388,31085200,1995,Coregonus,Laurentian Mixed Forest Province,32.75,4.571999993,1357,Little Cut Foot Sioux,-23.966533,78.881667,1.327512872,6,3.518980417
10390,31085700,1995,Coregonus,Laurentian Mixed Forest Province,19.375,21.33599997,3222,Cut Foot Sioux,-27.828,79.186,0.353116801,6,3.014308659
10396,34007900,1995,Coregonus,Prairie Parkland Province,7.666666667,35.05199995,5821,Green,-95.3885663,-170.845972,0.249193435,6,2.159484249
10413,38006600,1995,Coregonus,Laurentian Mixed Forest Province,5.666666667,3.352799995,307,T,195.9692956,105.937643,1.248466653,6,1.897119985
10415,38006800,1995,Coregonus,Laurentian Mixed Forest Province,18.22222222,10.66799998,469,Windy,198.2657632,104.963006,0.436224652,6,2.956067017
10420,38049100,1995,Coregonus,Laurentian Mixed Forest Province,0.166666667,16.76399997,262,Vera,179.7438101,140.362017,0.239992501,6,0.15415068
10422,38053000,1995,Coregonus,Laurentian Mixed Forest Province,30.33333333,9.143999986,337,Sucker,171.5758033,139.14869,0.468566525,6,3.444682493
10425,38053200,1995,Coregonus,Laurentian Mixed Forest Province,7.333333333,10.66799998,338,Birch,173.1150008,140.0038,0.401926063,6,2.120263536
10429,38061900,1995,Coregonus,Laurentian Mixed Forest Province,43.125,13.71599998,652,Newfound,168.9618834,136.618797,0.368412556,6,3.787026515
10432,38064400,1995,Coregonus,Laurentian Mixed Forest Province,4.333333333,19.81199997,1307,Moose,166.639,133.811,0.303487339,6,1.673976434
10436,38071400,1995,Coregonus,Laurentian Mixed Forest Province,1.25,15.84959998,50,Section Twelve,162.8750199,128.986234,0.167773821,6,0.810930216
10439,38078400,1995,Coregonus,Laurentian Mixed Forest Province,1.666666667,14.32559998,502,Newton,149.374,131.656,0.330417552,6,0.980829253
10442,38081100,1995,Coregonus,Laurentian Mixed Forest Province,6.555555556,9.753599985,2322,Fall,148.328,127.843,0.711705978,6,2.022283128
10444,38081700,1995,Coregonus,Laurentian Mixed Forest Province,10,48.76799993,5580,Crooked,143.7663838,155.036663,0.177224437,6,2.397895273
10446,39000200,1995,Coregonus,Laurentian Mixed Forest Province,18.74347826,NA,307010,Lake of the Woods,-86.1779634,259.903325,NA,6,2.982823222
10458,44008000,1995,Coregonus,Eastern Broadleaf Forest Province,0.333333333,12.19199998,277,McCraney,-150.210737,44.159456,0.334614679,6,0.287682072
10460,44010800,1995,Coregonus,Eastern Broadleaf Forest Province,0.5,4.571999993,183,Sargent,-148.9898567,55.202251,0.804463884,6,0.405465108
10469,48000200,1995,Coregonus,Laurentian Mixed Forest Province,5.03,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,6,1.796747011
10473,49001900,1995,Coregonus,Laurentian Mixed Forest Province,0.333333333,8.839199987,134,Round,-21.0050431,-71.825388,0.384913585,6,0.287682072
10480,56014100,1995,Coregonus,Eastern Broadleaf Forest Province,22.2,20.72639997,5340,Rush,-139.4166057,-32.307047,0.412440628,6,3.144152279
10484,56022900,1995,Coregonus,Eastern Broadleaf Forest Province,6.444444444,NA,358,Murphy,-148.9774461,-7.067733,NA,6,2.007468042
10486,56023900,1995,Coregonus,Eastern Broadleaf Forest Province,4,34.44239995,5672,West Battle,-150.3043479,-53.464512,0.251965251,6,1.609437912
10488,56024000,1995,Coregonus,Eastern Broadleaf Forest Province,0.916666667,15.23999998,1352,Blanche,-150.5153119,-47.44638,0.397886502,6,0.650587566
10490,56024200,1995,Coregonus,Eastern Broadleaf Forest Province,8.6,37.79519994,13845,Otter Tail,-150.438,-41.053,0.287003103,6,2.261763098
10496,56038700,1995,Coregonus,Eastern Broadleaf Forest Province,0.083333333,22.25039997,654,Sybil,-159.0342016,-16.41959,0.22727759,6,0.080042707
10498,56038800,1995,Coregonus,Eastern Broadleaf Forest Province,2.333333333,39.01439994,1400,Long,-157.566,-13.616,0.156785927,6,1.203972804
10503,56074701,1995,Coregonus,Eastern Broadleaf Forest Province,2,17.67839997,5564,North Lida,-173.8626926,-20.448318,0.488544159,6,1.098612289
10506,56075900,1995,Coregonus,Eastern Broadleaf Forest Province,3.333333333,14.63039998,1121,Franklin,-173.0275342,-13.110505,0.395498831,6,1.466337069
10508,56076000,1995,Coregonus,Eastern Broadleaf Forest Province,1.866666667,16.15439998,4145,Lizzie,-176.9499278,-14.815759,0.496695588,6,1.053149915
10511,56078400,1995,Coregonus,Eastern Broadleaf Forest Province,0.333333333,22.25039997,746,Long,-180.6570421,-37.132136,0.234880458,6,0.287682072
10547,69037800,1995,Coregonus,Laurentian Mixed Forest Province,12.3,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,6,2.587764035
10559,69061700,1995,Coregonus,Laurentian Mixed Forest Province,9.4,53.33999992,5680,Sand Point,90.926,174.39,0.1627549,6,2.341805806
10563,69069300,1995,Coregonus,Laurentian Mixed Forest Province,3.75,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,6,1.558144618
10566,69069400,1995,Coregonus,Laurentian Mixed Forest Province,0.5,5.486399992,54140,Rainy,61.8416269,196.782441,2.780302791,6,0.405465108
10571,69074400,1995,Coregonus,Laurentian Mixed Forest Province,4.333333333,18.28799997,1528,Elbow,80.5162537,133.371462,0.341872861,6,1.673976434
10579,69084500,1995,Coregonus,Laurentian Mixed Forest Province,5.3,15.23999998,24800,Kabetogama,57.1891949,183.274693,0.823432405,6,1.840549633
10582,69084800,1995,Coregonus,Laurentian Mixed Forest Province,7.416666667,13.71599998,807,Prairie,61.4360665,-1.523162,0.388589363,6,2.130213867
10587,69093300,1995,Coregonus,Laurentian Mixed Forest Province,21,10.66799998,375,Side,52.5478138,96.557915,0.412500815,6,3.091042453
10589,69093901,1995,Coregonus,Laurentian Mixed Forest Province,9.266666667,24.38399996,1654,Sturgeon,50.298154,97.459835,0.261534464,6,2.328902401
10591,69093903,1995,Coregonus,Laurentian Mixed Forest Province,5.833333333,NA,114.85,West Sturgeon,48.641,95.469,NA,6,1.921812597
10593,69129000,1995,Coregonus,Laurentian Mixed Forest Province,4.333333333,6.70559999,247,Little Sturgeon,50.353,94.759,0.591202954,6,1.673976434
10604,73008900,1995,Coregonus,Eastern Broadleaf Forest Province,0.5,5.486399992,111,Zumwalde,-61.9310226,-151.226573,0.591620586,6,0.405465108
10606,73013300,1995,Coregonus,Eastern Broadleaf Forest Province,1,22.85999997,995,Cedar Island,-63.55,-152.298,0.245685511,6,0.693147181
10608,73013900,1995,Coregonus,Eastern Broadleaf Forest Province,0.166666667,10.36319998,478,Long,-65.398,-154.907,0.451193771,6,0.15415068
10614,73015700,1995,Coregonus,Eastern Broadleaf Forest Province,1.428571429,17.37359997,995,Horseshoe,-65.8891346,-151.894207,0.323270409,6,0.887303195
10622,77008400,1995,Coregonus,Eastern Broadleaf Forest Province,2.733333333,23.46959996,2025,Big Birch,-82.177595,-112.38928,0.285825235,6,1.31730149
10625,77008800,1995,Coregonus,Eastern Broadleaf Forest Province,2.833333333,NA,124,Turtle,-82.3759698,-66.603635,NA,6,1.343734747
10627,77008900,1995,Coregonus,Eastern Broadleaf Forest Province,7.416666667,26.82239996,793,Little Birch,-84.924812,-111.397644,0.197842988,6,2.130213867
